Drukker M,Kaplan C
Drukker M,Feron F
Drukker M,Van Os J.
Kaplan C,Feron F
Kaplan C,Van Os J.
Feron F,Van Os J.
Wen M,Browning C.R
Wen M,Cagney K.A.
Browning C.R,Cagney K.A.
Pouloudi A,Ziouvelou X
Pouloudi A,Vassilopoulou K.
Ziouvelou X,Vassilopoulou K.
Caughy M.O,OCampo P.J
Caughy M.O,Muntaner C.
OCampo P.J,Muntaner C.
Bolin K,Lindgren B
Bolin K,Lindström M
Bolin K,Nystedt P.
Lindgren B,Lindström M
Lindgren B,Nystedt P.
Lindström M,Nystedt P.
Kennelly B,OShea E
Kennelly B,Garvey E.
OShea E,Garvey E.
Lochner K.A,Kawachi I
Lochner K.A,Brennan R.T
Lochner K.A,Buka S.L.
Kawachi I,Brennan R.T
Kawachi I,Buka S.L.
Brennan R.T,Buka S.L.
Valentine S,Fleischman G.
Lindström M,Merlo J
Lindström M,Östergren P.-O.
Merlo J,Östergren P.-O.
Kang N,Kwak N.
McLean C.A,Campbell C.M.
Costa D.L,Kahn M.E.
Aguilera M.B,Massey D.S.
Hean S,Cowley S
Hean S,Forbes A
Hean S,Griffiths P
Hean S,Maben J.
Cowley S,Forbes A
Cowley S,Griffiths P
Cowley S,Maben J.
Forbes A,Griffiths P
Forbes A,Maben J.
Griffiths P,Maben J.
Ahern M.M,Hendryx M.S.
Brown R.K,Brown R.E.
Franzini L,Spears W.
Gérard É,Schlemmer B.
Dribe M,Nystedt P.
Reagans R,McEvily B.
Galea S,Karpati A
Galea S,Kennedy B.
Karpati A,Kennedy B.
Soskolne V,Shtarkshall R.A.
Campbell C,McLean C.
Dowley K.M,Silver B.D.
Neuwirth K,Frederick E
Neuwirth K,Mayo C.
Frederick E,Mayo C.
Lindström M,Merlo J
Lindström M,Östergren P.-O.
Merlo J,Östergren P.-O.
Caulkins D.D,Peters C.
Whittaker A,Banwell C.
Dubinsky L,Garrett-Petts W.F.
Crystal D.S,DeBell M.
Gilbert L,Walker L.
Sanders J,Nee V
Sanders J,Sernau S.
Nee V,Sernau S.
Rosenfeld R,Messner S.F
Rosenfeld R,Baumer E.P.
Messner S.F,Baumer E.P.
Forbes A,Wainwright S.P.
Parcel T.L,Dufur M.J.
Metz I,Tharenou P.
Subramanian S.V,Kawachi I
Subramanian S.V,Kennedy B.P.
Kawachi I,Kennedy B.P.
Ciscel D.H,Heath J.A.
Lindström M,Hanson B.S
Lindström M,Östergren P.-O.
Hanson B.S,Östergren P.-O.
Becker P.E,Dhingra P.H.
Shah D.V,McLeod J.M
Shah D.V,Yoon S.-H.
McLeod J.M,Yoon S.-H.
Portes A,Landolt P.
Bruni L,Sugden R.
Scheufele D.A,Shah D.V.
Renzulli L.A,Aldrich H
Renzulli L.A,Moody J.
Aldrich H,Moody J.
Gurak D.T,Kritz M.M.
Thomas J.C,Thomas K.K.
Kawachi I,Kennedy B.P
Kawachi I,Wilkinson R.G.
Kennedy B.P,Wilkinson R.G.
Gutmann M.P,Pullum S.M.
Chatterjee I,Guha S.
McNeal Jr,R.B.
Portes A,MacLeod D.
Fennema M,Tillie J.
Widner J,Mundt A.
Rahn W.M,Transue J.E.
Mondak J.J,Gearing A.F.
Kennedy B.P,Kawachi I
Kennedy B.P,Prothrow-Stith D
Kennedy B.P,Lochner K
Kennedy B.P,Gupta V.
Kawachi I,Prothrow-Stith D
Kawachi I,Lochner K
Kawachi I,Gupta V.
Prothrow-Stith D,Lochner K
Prothrow-Stith D,Gupta V.
Lochner K,Gupta V.
La Due Lake R,Huckfeldt R.
Green M.C,Brock T.C.
Büchel F,Duncan G.J.
Singer A,Massey D.S.
King G.J,Barnowe J.T.
Kloosterman R,Van der Leun J
Kloosterman R,Rath J.
Van der Leun J,Rath J.
Huber L,Steinhauf A.
Teachman J.D,Paasch K
Teachman J.D,Carver K.
Paasch K,Carver K.
Chung L.H,Gibbons P.T.
Bianchi S.M,Robinson J.
Teachman J.D,Paasch K
Teachman J.D,Carver K.
Paasch K,Carver K.
Arribas T.L,Geschwender L.E.
Tijhuis M.A.R,Flap H.D
Tijhuis M.A.R,Foets M
Tijhuis M.A.R,Groenewegen P.P.
Flap H.D,Foets M
Flap H.D,Groenewegen P.P.
Foets M,Groenewegen P.P.
Majewski J,Baer C
Majewski J,Klein D.B.
Baer C,Klein D.B.
Marsden P.V,Hurlbert J.S.
